DateAndTime            ,Date            ,Time        ,CPM_1_Running           ,CPM_1_Actual_Speed      ,FBC_Produced_01         ,CPM_1_Waiting_Upstream  ,CPM_1_Blocked_Downstream,CPM_1_Under_Fault       ,CPM_1_Manual_Stop_Count ,CPM_1_Manual_Stop_Time  ,CPM_01_Status           
2022-11-15 21:51:26.000,      2022-11-15,21:51:26    ,                     1.0,                    70.0,                   419.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:50:26.000,      2022-11-15,21:50:26    ,                     1.0,                    70.0,                   417.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:49:26.000,      2022-11-15,21:49:26    ,                     1.0,                   112.0,                   416.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:48:26.000,      2022-11-15,21:48:26    ,                     1.0,                    42.0,                   415.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:47:26.000,      2022-11-15,21:47:26    ,                     1.0,                   140.0,                   414.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:46:26.000,      2022-11-15,21:46:26    ,                     1.0,                   140.0,                   413.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:45:26.000,      2022-11-15,21:45:26    ,                     1.0,                   112.0,                   412.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:44:26.000,      2022-11-15,21:44:26    ,                     1.0,                    84.0,                   410.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:43:26.000,      2022-11-15,21:43:26    ,                     1.0,                    56.0,                   409.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:42:26.000,      2022-11-15,21:42:26    ,                     1.0,                    84.0,                   407.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:41:26.000,      2022-11-15,21:41:26    ,                     0.0,                    56.0,                   407.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:40:26.000,      2022-11-15,21:40:26    ,                     1.0,                    14.0,                   406.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:39:26.000,      2022-11-15,21:39:26    ,                     1.0,                   112.0,                   405.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:38:26.000,      2022-11-15,21:38:26    ,                     1.0,                    98.0,                   405.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:37:26.000,      2022-11-15,21:37:26    ,                     1.0,                    56.0,                   404.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:36:26.000,      2022-11-15,21:36:26    ,                     1.0,                   154.0,                   403.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:35:26.000,      2022-11-15,21:35:26    ,                     1.0,                   112.0,                   402.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:34:26.000,      2022-11-15,21:34:26    ,                     1.0,                    56.0,                   400.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:33:26.000,      2022-11-15,21:33:26    ,                     1.0,                     0.0,                   399.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:32:26.000,      2022-11-15,21:32:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:31:26.000,      2022-11-15,21:31:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:30:26.000,      2022-11-15,21:30:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:29:26.000,      2022-11-15,21:29:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:28:26.000,      2022-11-15,21:28:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:27:26.000,      2022-11-15,21:27:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:26:26.000,      2022-11-15,21:26:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:25:26.000,      2022-11-15,21:25:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:24:26.000,      2022-11-15,21:24:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:23:26.000,      2022-11-15,21:23:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:22:26.000,      2022-11-15,21:22:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:21:26.000,      2022-11-15,21:21:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:20:26.000,      2022-11-15,21:20:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:19:26.000,      2022-11-15,21:19:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:18:26.000,      2022-11-15,21:18:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:17:26.000,      2022-11-15,21:17:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:16:26.000,      2022-11-15,21:16:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:15:26.000,      2022-11-15,21:15:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:14:26.000,      2022-11-15,21:14:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:13:26.000,      2022-11-15,21:13:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:12:26.000,      2022-11-15,21:12:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:11:26.000,      2022-11-15,21:11:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:10:26.000,      2022-11-15,21:10:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:09:26.000,      2022-11-15,21:09:26    ,                     1.0,                     0.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:08:26.000,      2022-11-15,21:08:26    ,                     1.0,                    28.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:07:26.000,      2022-11-15,21:07:26    ,                     1.0,                    56.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:06:26.000,      2022-11-15,21:06:26    ,                     1.0,                    56.0,                   398.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:05:26.000,      2022-11-15,21:05:26    ,                     1.0,                     0.0,                   397.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:04:26.000,      2022-11-15,21:04:26    ,                     1.0,                    28.0,                   397.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:03:26.000,      2022-11-15,21:03:26    ,                     1.0,                    42.0,                   397.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:02:26.000,      2022-11-15,21:02:26    ,                     1.0,                    42.0,                   396.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:01:26.000,      2022-11-15,21:01:26    ,                     1.0,                     0.0,                   396.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 21:00:26.000,      2022-11-15,21:00:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:59:26.000,      2022-11-15,20:59:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:58:26.000,      2022-11-15,20:58:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:57:26.000,      2022-11-15,20:57:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:56:26.000,      2022-11-15,20:56:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:55:26.000,      2022-11-15,20:55:26    ,                     1.0,                    14.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:54:26.000,      2022-11-15,20:54:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:53:26.000,      2022-11-15,20:53:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:52:26.000,      2022-11-15,20:52:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:51:26.000,      2022-11-15,20:51:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:50:26.000,      2022-11-15,20:50:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:49:26.000,      2022-11-15,20:49:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:48:26.000,      2022-11-15,20:48:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:47:26.000,      2022-11-15,20:47:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:46:26.000,      2022-11-15,20:46:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:45:26.000,      2022-11-15,20:45:26    ,                     1.0,                    42.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:44:26.000,      2022-11-15,20:44:26    ,                     1.0,                    56.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:43:26.000,      2022-11-15,20:43:26    ,                     1.0,                    42.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:42:26.000,      2022-11-15,20:42:26    ,                     1.0,                    14.0,                   394.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:41:26.000,      2022-11-15,20:41:26    ,                     1.0,                    56.0,                   393.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:40:26.000,      2022-11-15,20:40:26    ,                     1.0,                   126.0,                   393.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:39:26.000,      2022-11-15,20:39:26    ,                     1.0,                    98.0,                   392.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:38:26.000,      2022-11-15,20:38:26    ,                     1.0,                    14.0,                   391.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:37:26.000,      2022-11-15,20:37:26    ,                     1.0,                     0.0,                   390.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:36:26.000,      2022-11-15,20:36:26    ,                     1.0,                     0.0,                   390.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:35:26.000,      2022-11-15,20:35:26    ,                     1.0,                    28.0,                   390.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:34:26.000,      2022-11-15,20:34:26    ,                     1.0,                    70.0,                   390.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:33:26.000,      2022-11-15,20:33:26    ,                     1.0,                    56.0,                   389.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:32:26.000,      2022-11-15,20:32:26    ,                     1.0,                    84.0,                   389.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:31:26.000,      2022-11-15,20:31:26    ,                     1.0,                   168.0,                   388.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:30:26.000,      2022-11-15,20:30:26    ,                     1.0,                   168.0,                   387.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:29:26.000,      2022-11-15,20:29:26    ,                     1.0,                    98.0,                   385.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:28:26.000,      2022-11-15,20:28:26    ,                     1.0,                    42.0,                   383.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:27:26.000,      2022-11-15,20:27:26    ,                     1.0,                    56.0,                   382.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:26:26.000,      2022-11-15,20:26:26    ,                     1.0,                    56.0,                   381.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:25:26.000,      2022-11-15,20:25:26    ,                     1.0,                    98.0,                   381.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:24:26.000,      2022-11-15,20:24:26    ,                     0.0,                    28.0,                   380.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:23:26.000,      2022-11-15,20:23:26    ,                     1.0,                    70.0,                   379.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:22:26.000,      2022-11-15,20:22:26    ,                     1.0,                    70.0,                   378.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:21:26.000,      2022-11-15,20:21:26    ,                     1.0,                   182.0,                   378.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:20:26.000,      2022-11-15,20:20:26    ,                     1.0,                   196.0,                   376.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:19:26.000,      2022-11-15,20:19:26    ,                     1.0,                   126.0,                   374.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:18:26.000,      2022-11-15,20:18:26    ,                     1.0,                    14.0,                   372.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:17:26.000,      2022-11-15,20:17:26    ,                     1.0,                     0.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:16:26.000,      2022-11-15,20:16:26    ,                     1.0,                     0.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:15:26.000,      2022-11-15,20:15:26    ,                     1.0,                     0.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:14:26.000,      2022-11-15,20:14:26    ,                     1.0,                     0.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:13:26.000,      2022-11-15,20:13:26    ,                     1.0,                     0.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:12:26.000,      2022-11-15,20:12:26    ,                     1.0,                     0.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:11:26.000,      2022-11-15,20:11:26    ,                     1.0,                     0.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:10:26.000,      2022-11-15,20:10:26    ,                     1.0,                     0.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:09:26.000,      2022-11-15,20:09:26    ,                     1.0,                    42.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:08:26.000,      2022-11-15,20:08:26    ,                     1.0,                     0.0,                   370.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:07:26.000,      2022-11-15,20:07:26    ,                     1.0,                   126.0,                   370.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:06:26.000,      2022-11-15,20:06:26    ,                     1.0,                    70.0,                   370.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:05:26.000,      2022-11-15,20:05:26    ,                     1.0,                    14.0,                   368.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:04:26.000,      2022-11-15,20:04:26    ,                     1.0,                   112.0,                   368.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:03:26.000,      2022-11-15,20:03:26    ,                     1.0,                   182.0,                   368.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:02:26.000,      2022-11-15,20:02:26    ,                     1.0,                    42.0,                   366.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:01:26.000,      2022-11-15,20:01:26    ,                     1.0,                     0.0,                   364.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 20:00:26.000,      2022-11-15,20:00:26    ,                     1.0,                     0.0,                   364.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:59:26.000,      2022-11-15,19:59:26    ,                     1.0,                    14.0,                   364.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:58:26.000,      2022-11-15,19:58:26    ,                     1.0,                     0.0,                   364.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:57:26.000,      2022-11-15,19:57:26    ,                     1.0,                   126.0,                   363.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:56:26.000,      2022-11-15,19:56:26    ,                     1.0,                   154.0,                   363.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:55:26.000,      2022-11-15,19:55:26    ,                     1.0,                   112.0,                   362.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:54:26.000,      2022-11-15,19:54:26    ,                     1.0,                    56.0,                   360.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:53:26.000,      2022-11-15,19:53:26    ,                     1.0,                    56.0,                   358.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:52:26.000,      2022-11-15,19:52:26    ,                     1.0,                   140.0,                   358.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:51:26.000,      2022-11-15,19:51:26    ,                     1.0,                    70.0,                   357.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:50:26.000,      2022-11-15,19:50:26    ,                     1.0,                   154.0,                   356.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:49:26.000,      2022-11-15,19:49:26    ,                     1.0,                    56.0,                   355.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:48:26.000,      2022-11-15,19:48:26    ,                     1.0,                   210.0,                   353.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:47:26.000,      2022-11-15,19:47:26    ,                     1.0,                   224.0,                   352.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:46:26.000,      2022-11-15,19:46:26    ,                     1.0,                    56.0,                   350.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:45:26.000,      2022-11-15,19:45:26    ,                     1.0,                     0.0,                   347.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:44:26.000,      2022-11-15,19:44:26    ,                     1.0,                     0.0,                   347.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:43:26.000,      2022-11-15,19:43:26    ,                     1.0,                     0.0,                   347.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:42:26.000,      2022-11-15,19:42:26    ,                     1.0,                   112.0,                   347.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:41:26.000,      2022-11-15,19:41:26    ,                     1.0,                    98.0,                   347.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:40:26.000,      2022-11-15,19:40:26    ,                     1.0,                     0.0,                   345.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:39:26.000,      2022-11-15,19:39:26    ,                     1.0,                     0.0,                   344.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:38:26.000,      2022-11-15,19:38:26    ,                     1.0,                    84.0,                   344.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:37:26.000,      2022-11-15,19:37:26    ,                     1.0,                    14.0,                   344.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:36:26.000,      2022-11-15,19:36:26    ,                     1.0,                     0.0,                   343.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:35:26.000,      2022-11-15,19:35:26    ,                     1.0,                    28.0,                   343.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:34:26.000,      2022-11-15,19:34:26    ,                     1.0,                    56.0,                   343.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:33:26.000,      2022-11-15,19:33:26    ,                     1.0,                    42.0,                   343.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:32:26.000,      2022-11-15,19:32:26    ,                     1.0,                   168.0,                   342.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:31:26.000,      2022-11-15,19:31:26    ,                     1.0,                   140.0,                   341.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:30:26.000,      2022-11-15,19:30:26    ,                     1.0,                    28.0,                   339.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:29:26.000,      2022-11-15,19:29:26    ,                     1.0,                    98.0,                   338.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:28:26.000,      2022-11-15,19:28:26    ,                     1.0,                    84.0,                   337.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:27:26.000,      2022-11-15,19:27:26    ,                     1.0,                     0.0,                   336.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:26:26.000,      2022-11-15,19:26:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:25:26.000,      2022-11-15,19:25:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:24:26.000,      2022-11-15,19:24:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:23:26.000,      2022-11-15,19:23:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:22:26.000,      2022-11-15,19:22:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:21:26.000,      2022-11-15,19:21:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:20:26.000,      2022-11-15,19:20:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:19:26.000,      2022-11-15,19:19:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:18:26.000,      2022-11-15,19:18:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:17:26.000,      2022-11-15,19:17:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:16:26.000,      2022-11-15,19:16:26    ,                     1.0,                    28.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:15:26.000,      2022-11-15,19:15:26    ,                     1.0,                    28.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:14:26.000,      2022-11-15,19:14:26    ,                     1.0,                     0.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:13:26.000,      2022-11-15,19:13:26    ,                     1.0,                    14.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:12:26.000,      2022-11-15,19:12:26    ,                     1.0,                   126.0,                   335.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-15 19:11:26.000,      2022-11-15,19:11:26    ,                     1.0,                     0.0,                   334.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
